chr	start	stop	ATpct	GCpct
Chr5A_a	90000000	92000000	0.544115	0.455885
Chr5A_a	92000000	94000000	0.542316	0.457684
Chr5A_a	94000000	96000000	0.536006	0.463944
Chr5A_a	96000000	98000000	0.545619	0.454331
Chr5A_a	98000000	100000000	0.547452	0.452548
Chr5A_a	100000000	102000000	0.537947	0.461803
Chr5A_a	102000000	104000000	0.533930	0.465870
Chr5A_a	104000000	105587887	0.538180	0.461316
Chr6A_a	0	2000000	0.539066	0.460684
Chr6A_a	2000000	4000000	0.535410	0.464440
Chr6A_a	4000000	6000000	0.545608	0.454392
Chr6A_a	6000000	8000000	0.546691	0.453209
Chr6A_a	8000000	10000000	0.548697	0.451254
Chr6A_a	10000000	12000000	0.536502	0.463498
Chr6A_a	12000000	14000000	0.535558	0.464442
Chr6A_a	14000000	16000000	0.544007	0.455994
Chr6A_a	16000000	18000000	0.540182	0.459818
Chr6A_a	18000000	20000000	0.537089	0.462862
Chr6A_a	20000000	22000000	0.545388	0.454612
Chr6A_a	22000000	24000000	0.543438	0.456562
Chr6A_a	24000000	26000000	0.538851	0.461149
Chr6A_a	26000000	28000000	0.557603	0.442398
Chr6A_a	28000000	30000000	0.547747	0.452253
Chr6A_a	30000000	32000000	0.536294	0.463706
Chr6A_a	32000000	34000000	0.545698	0.454302
Chr6A_a	34000000	36000000	0.536486	0.463514
Chr6A_a	36000000	38000000	0.541071	0.458930
Chr6A_a	38000000	40000000	0.535214	0.464786
Chr6A_a	40000000	42000000	0.541944	0.458056
Chr6A_a	42000000	44000000	0.542421	0.457579
Chr6A_a	44000000	46000000	0.540142	0.459858
Chr6A_a	46000000	48000000	0.549512	0.450488
Chr6A_a	48000000	50000000	0.541142	0.458858
Chr6A_a	50000000	52000000	0.535158	0.464842
Chr6A_a	52000000	54000000	0.552890	0.447109
Chr6A_a	54000000	56000000	0.546518	0.453482
Chr6A_a	56000000	58000000	0.555207	0.444793
Chr6A_a	58000000	60000000	0.552441	0.447558
Chr6A_a	60000000	62000000	0.561351	0.438650
Chr6A_a	62000000	64000000	0.555567	0.444433
Chr6A_a	64000000	66000000	0.548721	0.451279
Chr6A_a	66000000	68000000	0.549135	0.450865
Chr6A_a	68000000	70000000	0.542997	0.457004
Chr6A_a	70000000	72000000	0.525509	0.474492
Chr6A_a	72000000	74000000	0.539953	0.460046
Chr6A_a	74000000	76000000	0.541404	0.458596
Chr6A_a	76000000	78000000	0.548211	0.451789
Chr6A_a	78000000	80000000	0.551118	0.448882
Chr6A_a	80000000	82000000	0.543562	0.456439
Chr6A_a	82000000	84000000	0.540322	0.459678
Chr6A_a	84000000	86000000	0.539378	0.460622
Chr6A_a	86000000	88000000	0.543424	0.456576
Chr6A_a	88000000	90000000	0.548325	0.451674
Chr6A_a	90000000	92000000	0.547393	0.452607
Chr6A_a	92000000	94000000	0.543723	0.456277
Chr6A_a	94000000	96000000	0.542190	0.457810
Chr6A_a	96000000	98000000	0.541150	0.458850
Chr6A_a	98000000	100000000	0.541327	0.458573
Chr6A_a	100000000	102000000	0.557203	0.442797
Chr6A_a	102000000	102273047	0.571389	0.428611
Chr4A_a	0	2000000	0.551313	0.448537
Chr4A_a	2000000	4000000	0.547363	0.452387
Chr4A_a	4000000	6000000	0.545439	0.454560
Chr4A_a	6000000	8000000	0.535133	0.464866
Chr4A_a	8000000	10000000	0.538596	0.461404
Chr4A_a	10000000	12000000	0.548091	0.451909
Chr4A_a	12000000	14000000	0.528172	0.471828
Chr4A_a	14000000	16000000	0.551156	0.448844
Chr4A_a	16000000	18000000	0.546824	0.453176
Chr4A_a	18000000	20000000	0.553672	0.446328
Chr4A_a	20000000	22000000	0.549156	0.450794
Chr4A_a	22000000	24000000	0.553482	0.446519
Chr4A_a	24000000	26000000	0.544428	0.455572
Chr4A_a	26000000	28000000	0.549459	0.450541
Chr4A_a	28000000	30000000	0.539692	0.460308
Chr4A_a	30000000	32000000	0.534589	0.465411
Chr4A_a	32000000	34000000	0.548643	0.451358
Chr4A_a	34000000	36000000	0.542218	0.457782
Chr4A_a	36000000	38000000	0.555507	0.444494
Chr4A_a	38000000	40000000	0.559317	0.440633
Chr4A_a	40000000	42000000	0.541030	0.458921
Chr4A_a	42000000	44000000	0.558458	0.441542
Chr4A_a	44000000	46000000	0.545514	0.454486
Chr4A_a	46000000	48000000	0.556605	0.443395
Chr4A_a	48000000	50000000	0.534747	0.465254
Chr4A_a	50000000	52000000	0.540887	0.459113
Chr4A_a	52000000	54000000	0.542700	0.457301
Chr4A_a	54000000	56000000	0.547556	0.452444
Chr4A_a	56000000	58000000	0.548984	0.451016
Chr4A_a	58000000	60000000	0.561409	0.438591
Chr4A_a	60000000	62000000	0.542324	0.457675
Chr4A_a	62000000	64000000	0.541982	0.458017
Chr4A_a	64000000	66000000	0.534649	0.465351
Chr4A_a	66000000	68000000	0.542975	0.457025
Chr4A_a	68000000	70000000	0.549294	0.450706
Chr4A_a	70000000	72000000	0.540518	0.459482
Chr4A_a	72000000	74000000	0.538231	0.461769
Chr4A_a	74000000	76000000	0.540164	0.459835
Chr4A_a	76000000	78000000	0.547917	0.452083
Chr4A_a	78000000	80000000	0.542113	0.457888
Chr4A_a	80000000	82000000	0.536166	0.463834
Chr4A_a	82000000	84000000	0.542412	0.457588
Chr4A_a	84000000	86000000	0.544780	0.455220
Chr4A_a	86000000	88000000	0.548526	0.451474
Chr4A_a	88000000	90000000	0.545133	0.454868
Chr4A_a	90000000	92000000	0.540608	0.459342
Chr4A_a	92000000	94000000	0.546318	0.453582
Chr4A_a	94000000	96000000	0.541930	0.457920
Chr4A_a	96000000	98000000	0.542351	0.457648
Chr4A_a	98000000	99333895	0.538695	0.460931
Chr1B_a	0	2000000	0.548653	0.451297
Chr1B_a	2000000	4000000	0.538494	0.461506
Chr1B_a	4000000	6000000	0.548046	0.451955
Chr1B_a	6000000	8000000	0.540227	0.459772
Chr1B_a	8000000	10000000	0.550556	0.449445
Chr1B_a	10000000	12000000	0.549565	0.450435
Chr1B_a	12000000	14000000	0.545630	0.454370
Chr1B_a	14000000	16000000	0.538197	0.461803
Chr1B_a	16000000	18000000	0.537917	0.462083
Chr1B_a	18000000	20000000	0.547975	0.452024
Chr1B_a	20000000	22000000	0.547963	0.452037
Chr1B_a	22000000	24000000	0.547865	0.452135
Chr1B_a	24000000	26000000	0.541641	0.458360
Chr1B_a	26000000	28000000	0.543401	0.456599
Chr1B_a	28000000	30000000	0.540501	0.459498
Chr1B_a	30000000	32000000	0.549002	0.450999
Chr1B_a	32000000	34000000	0.547716	0.452284
Chr1B_a	34000000	36000000	0.546650	0.453351
Chr1B_a	36000000	38000000	0.549114	0.450886
Chr1B_a	38000000	40000000	0.548048	0.451952
Chr1B_a	40000000	42000000	0.537542	0.462458
Chr1B_a	42000000	44000000	0.538778	0.461172
Chr1B_a	44000000	46000000	0.535056	0.464944
Chr1B_a	46000000	48000000	0.535603	0.464397
Chr1B_a	48000000	50000000	0.536494	0.463506
Chr1B_a	50000000	52000000	0.534480	0.465520
Chr1B_a	52000000	54000000	0.540649	0.459350
Chr1B_a	54000000	56000000	0.528524	0.471476
Chr1B_a	56000000	58000000	0.547961	0.452039
Chr1B_a	58000000	60000000	0.527631	0.472369
Chr1B_a	60000000	62000000	0.545399	0.454601
Chr1B_a	62000000	64000000	0.540179	0.459821
Chr1B_a	64000000	66000000	0.535986	0.464015
Chr1B_a	66000000	68000000	0.518764	0.481236
Chr1B_a	68000000	70000000	0.534796	0.465203
Chr1B_a	70000000	72000000	0.545236	0.454764
Chr1B_a	72000000	74000000	0.538517	0.461482
Chr1B_a	74000000	76000000	0.542571	0.457429
Chr1B_a	76000000	78000000	0.534406	0.465593
Chr1B_a	78000000	80000000	0.548617	0.451383
Chr1B_a	80000000	82000000	0.532269	0.467732
Chr1B_a	82000000	84000000	0.544490	0.455510
Chr1B_a	84000000	86000000	0.546615	0.453384
Chr1B_a	86000000	88000000	0.548569	0.451431
Chr1B_a	88000000	90000000	0.552159	0.447841
Chr1B_a	90000000	92000000	0.540775	0.459175
Chr1B_a	92000000	94000000	0.549114	0.450886
Chr1B_a	94000000	96000000	0.555959	0.444041
Chr1B_a	96000000	98000000	0.558483	0.441516
Chr1B_a	98000000	98219837	0.515436	0.484109
Chr7A_a	0	2000000	0.543274	0.456427
Chr7A_a	2000000	4000000	0.534868	0.464932
Chr7A_a	4000000	6000000	0.538356	0.461444
Chr7A_a	6000000	8000000	0.541964	0.457886
Chr7A_a	8000000	10000000	0.536433	0.463517
Chr7A_a	10000000	12000000	0.546686	0.453313
Chr7A_a	12000000	14000000	0.541247	0.458753
Chr7A_a	14000000	16000000	0.539379	0.460620
Chr7A_a	16000000	18000000	0.532362	0.467638
Chr7A_a	18000000	20000000	0.542563	0.457437
Chr7A_a	20000000	22000000	0.551504	0.448496
Chr7A_a	22000000	24000000	0.551578	0.448422
Chr7A_a	24000000	26000000	0.533804	0.466195
Chr7A_a	26000000	28000000	0.540442	0.459558
Chr7A_a	28000000	30000000	0.540507	0.459493
Chr7A_a	30000000	32000000	0.549168	0.450832
Chr7A_a	32000000	34000000	0.536183	0.463818
Chr7A_a	34000000	36000000	0.538673	0.461327
Chr7A_a	36000000	38000000	0.534716	0.465284
Chr7A_a	38000000	40000000	0.540568	0.459431
Chr7A_a	40000000	42000000	0.549467	0.450533
Chr7A_a	42000000	44000000	0.546398	0.453602
Chr7A_a	44000000	46000000	0.530705	0.469295
Chr7A_a	46000000	48000000	0.530692	0.469308
Chr7A_a	48000000	50000000	0.530523	0.469477
Chr7A_a	50000000	52000000	0.541067	0.458933
Chr7A_a	52000000	54000000	0.543023	0.456977
Chr7A_a	54000000	56000000	0.540684	0.459316
Chr7A_a	56000000	58000000	0.548852	0.451148
Chr7A_a	58000000	60000000	0.550452	0.449549
Chr7A_a	60000000	62000000	0.552297	0.447702
Chr7A_a	62000000	64000000	0.534377	0.465623
Chr7A_a	64000000	66000000	0.542105	0.457895
Chr7A_a	66000000	68000000	0.530518	0.469481
Chr7A_a	68000000	70000000	0.529505	0.470495
Chr7A_a	70000000	72000000	0.533378	0.466622
Chr7A_a	72000000	74000000	0.550001	0.449999
Chr7A_a	74000000	76000000	0.541237	0.458714
Chr7A_a	76000000	78000000	0.539068	0.460932
Chr7A_a	78000000	80000000	0.541803	0.458198
Chr7A_a	80000000	82000000	0.548778	0.451222
Chr7A_a	82000000	84000000	0.544860	0.455140
Chr7A_a	84000000	86000000	0.545999	0.454001
Chr7A_a	86000000	88000000	0.548351	0.451599
Chr7A_a	88000000	89366448	0.545977	0.453950
Chr3B_a	0	2000000	0.546597	0.453404
Chr3B_a	2000000	4000000	0.552624	0.447376
Chr3B_a	4000000	6000000	0.548811	0.451139
Chr3B_a	6000000	8000000	0.547063	0.452937
Chr3B_a	8000000	10000000	0.542504	0.457496
Chr3B_a	10000000	12000000	0.547616	0.452384
Chr3B_a	12000000	14000000	0.551516	0.448485
Chr3B_a	14000000	16000000	0.546501	0.453499
Chr3B_a	16000000	18000000	0.548200	0.451800
Chr3B_a	18000000	20000000	0.554583	0.445417
Chr3B_a	20000000	22000000	0.551166	0.448835
Chr3B_a	22000000	24000000	0.542740	0.457260
Chr3B_a	24000000	26000000	0.544765	0.455235
Chr3B_a	26000000	28000000	0.544734	0.455266
Chr3B_a	28000000	30000000	0.542550	0.457450
Chr3B_a	30000000	32000000	0.543415	0.456585
Chr3B_a	32000000	34000000	0.548797	0.451203
Chr3B_a	34000000	36000000	0.541004	0.458946
Chr3B_a	36000000	38000000	0.532332	0.467668
Chr3B_a	38000000	40000000	0.528527	0.471473
Chr3B_a	40000000	42000000	0.529939	0.470061
Chr3B_a	42000000	44000000	0.521507	0.478493
Chr3B_a	44000000	46000000	0.542005	0.457995
Chr3B_a	46000000	48000000	0.538777	0.461222
Chr3B_a	48000000	50000000	0.539671	0.460330
Chr3B_a	50000000	52000000	0.551520	0.448480
Chr3B_a	52000000	54000000	0.528131	0.471868
Chr3B_a	54000000	56000000	0.532231	0.467769
Chr3B_a	56000000	58000000	0.538841	0.461159
Chr3B_a	58000000	60000000	0.542506	0.457494
Chr3B_a	60000000	62000000	0.520064	0.479886
Chr3B_a	62000000	64000000	0.539114	0.460886
Chr3B_a	64000000	66000000	0.537727	0.462274
Chr3B_a	66000000	68000000	0.548793	0.451207
Chr3B_a	68000000	70000000	0.545156	0.454844
Chr3B_a	70000000	72000000	0.545720	0.454280
Chr3B_a	72000000	74000000	0.556812	0.443188
Chr3B_a	74000000	76000000	0.543671	0.456329
Chr3B_a	76000000	78000000	0.547594	0.452406
Chr3B_a	78000000	80000000	0.554395	0.445605
Chr3B_a	80000000	82000000	0.550654	0.449346
Chr3B_a	82000000	84000000	0.540386	0.459564
Chr3B_a	84000000	85806877	0.540708	0.459237
Chr7B_a	0	2000000	0.550559	0.449341
Chr7B_a	2000000	4000000	0.547548	0.452452
Chr7B_a	4000000	6000000	0.552148	0.447852
Chr7B_a	6000000	8000000	0.549752	0.450248
Chr7B_a	8000000	10000000	0.541690	0.458311
Chr7B_a	10000000	12000000	0.542020	0.457880
Chr7B_a	12000000	14000000	0.554308	0.445693
Chr7B_a	14000000	16000000	0.545146	0.454854
Chr7B_a	16000000	18000000	0.550349	0.449600
Chr7B_a	18000000	20000000	0.542621	0.457379
Chr7B_a	20000000	22000000	0.531779	0.468221
Chr7B_a	22000000	24000000	0.519939	0.480062
Chr7B_a	24000000	26000000	0.519668	0.480332
Chr7B_a	26000000	28000000	0.528476	0.471525
Chr7B_a	28000000	30000000	0.535131	0.464869
Chr7B_a	30000000	32000000	0.525159	0.474842
Chr7B_a	32000000	34000000	0.530844	0.469156
Chr7B_a	34000000	36000000	0.539701	0.460299
Chr7B_a	36000000	38000000	0.523277	0.476723
Chr7B_a	38000000	40000000	0.530805	0.469195
Chr7B_a	40000000	42000000	0.537617	0.462383
Chr7B_a	42000000	44000000	0.522557	0.477443
Chr7B_a	44000000	46000000	0.548898	0.451102
Chr7B_a	46000000	48000000	0.550160	0.449840
Chr7B_a	48000000	50000000	0.543743	0.456257
Chr7B_a	50000000	52000000	0.552414	0.447586
Chr7B_a	52000000	54000000	0.557922	0.442078
Chr7B_a	54000000	56000000	0.549447	0.450553
Chr7B_a	56000000	58000000	0.542364	0.457636
Chr7B_a	58000000	60000000	0.547939	0.452060
Chr7B_a	60000000	62000000	0.548380	0.451620
Chr7B_a	62000000	64000000	0.544963	0.455037
Chr7B_a	64000000	66000000	0.550667	0.449333
Chr7B_a	66000000	68000000	0.544644	0.455355
Chr7B_a	68000000	70000000	0.537031	0.462969
Chr7B_a	70000000	72000000	0.542879	0.457121
Chr7B_a	72000000	74000000	0.549987	0.450013
Chr7B_a	74000000	74350140	0.535469	0.463960
Chr6B_a	0	2000000	0.562684	0.437266
Chr6B_a	2000000	4000000	0.555430	0.444571
Chr6B_a	4000000	6000000	0.544695	0.455305
Chr6B_a	6000000	8000000	0.546375	0.453575
Chr6B_a	8000000	10000000	0.552817	0.447183
Chr6B_a	10000000	12000000	0.528868	0.471132
Chr6B_a	12000000	14000000	0.552514	0.447486
Chr6B_a	14000000	16000000	0.554440	0.445560
Chr6B_a	16000000	18000000	0.545098	0.454901
Chr6B_a	18000000	20000000	0.537072	0.462928
Chr6B_a	20000000	22000000	0.545516	0.454484
Chr6B_a	22000000	24000000	0.537078	0.462871
Chr6B_a	24000000	26000000	0.547998	0.452002
Chr6B_a	26000000	28000000	0.522314	0.477686
Chr6B_a	28000000	30000000	0.531427	0.468573
Chr6B_a	30000000	32000000	0.540334	0.459666
Chr6B_a	32000000	34000000	0.526883	0.473118
Chr6B_a	34000000	36000000	0.530365	0.469635
Chr6B_a	36000000	38000000	0.541372	0.458629
Chr6B_a	38000000	40000000	0.550730	0.449270
Chr6B_a	40000000	42000000	0.537575	0.462424
Chr6B_a	42000000	44000000	0.540779	0.459222
Chr6B_a	44000000	46000000	0.541472	0.458528
Chr6B_a	46000000	48000000	0.556083	0.443917
Chr6B_a	48000000	50000000	0.545475	0.454525
Chr6B_a	50000000	52000000	0.548492	0.451508
Chr6B_a	52000000	54000000	0.553761	0.446239
Chr6B_a	54000000	56000000	0.546449	0.453550
Chr6B_a	56000000	58000000	0.543006	0.456995
Chr6B_a	58000000	60000000	0.545231	0.454769
Chr6B_a	60000000	62000000	0.542195	0.457805
Chr6B_a	62000000	64000000	0.573479	0.426471
Chr6B_a	64000000	66000000	0.546992	0.453009
Chr6B_a	66000000	68000000	0.545793	0.454207
Chr6B_a	68000000	70000000	0.540992	0.459008
Chr6B_a	70000000	72000000	0.537733	0.462267
Chr6B_a	72000000	73030011	0.537611	0.462292
Chr4B_a	0	2000000	0.547421	0.452579
Chr4B_a	2000000	4000000	0.539502	0.460498
Chr4B_a	4000000	6000000	0.541750	0.458250
Chr4B_a	6000000	8000000	0.548334	0.451665
Chr4B_a	8000000	10000000	0.542098	0.457902
Chr4B_a	10000000	12000000	0.550193	0.449807
Chr4B_a	12000000	14000000	0.538862	0.461138
Chr4B_a	14000000	16000000	0.549641	0.450359
Chr4B_a	16000000	18000000	0.541285	0.458715
Chr4B_a	18000000	20000000	0.542195	0.457805
Chr4B_a	20000000	22000000	0.543517	0.456482
Chr4B_a	22000000	24000000	0.542850	0.457099
Chr4B_a	24000000	26000000	0.540547	0.459453
Chr4B_a	26000000	28000000	0.539814	0.460186
Chr4B_a	28000000	30000000	0.528444	0.471556
Chr4B_a	30000000	32000000	0.531208	0.468792
Chr4B_a	32000000	34000000	0.528766	0.471234
Chr4B_a	34000000	36000000	0.522538	0.477461
Chr4B_a	36000000	38000000	0.521940	0.478061
Chr4B_a	38000000	40000000	0.538561	0.461439
Chr4B_a	40000000	42000000	0.520447	0.479553
Chr4B_a	42000000	44000000	0.537207	0.462793
Chr4B_a	44000000	46000000	0.536895	0.463105
Chr4B_a	46000000	48000000	0.530626	0.469374
Chr4B_a	48000000	50000000	0.534575	0.465425
Chr4B_a	50000000	52000000	0.552680	0.447320
Chr4B_a	52000000	54000000	0.545448	0.454553
Chr4B_a	54000000	56000000	0.547697	0.452303
Chr4B_a	56000000	58000000	0.547746	0.452204
Chr4B_a	58000000	60000000	0.549317	0.450682
Chr4B_a	60000000	62000000	0.543226	0.456775
Chr4B_a	62000000	64000000	0.553212	0.446788
Chr4B_a	64000000	66000000	0.554586	0.445415
Chr4B_a	66000000	68000000	0.551104	0.448896
Chr4B_a	68000000	70000000	0.547759	0.452240
Chr4B_a	70000000	72000000	0.551032	0.448968
Chr4B_a	72000000	72530912	0.515671	0.484329
